device_id,sensor_id,value,timestamp,date_received
UGB-PILOTS_Sensor200,WG,36.92,2019-04-02T14:49:57Z,2019-04-02T14:50:06Z
UGB-PILOTS_Sensor200,WG,40.68,2019-04-02T14:59:56Z,2019-04-02T15:00:04Z
UGB-PILOTS_Sensor200,WG,40.68,2019-04-02T14:59:56Z,2019-04-02T15:00:04Z
UGB-PILOTS_Sensor200,WG,42.86,2019-04-02T15:09:54Z,2019-04-02T15:10:02Z
UGB-PILOTS_Sensor200,WG,33.33,2019-04-02T15:19:53Z,2019-04-02T15:20:01Z
UGB-PILOTS_Sensor200,WG,32.43,2019-04-02T15:29:53Z,2019-04-02T15:30:00Z
UGB-PILOTS_Sensor200,WG,54.55,2019-04-02T15:39:52Z,2019-04-02T15:40:00Z
UGB-PILOTS_Sensor200,WG,54.55,2019-04-02T15:39:52Z,2019-04-02T15:40:00Z
UGB-PILOTS_Sensor200,WG,53.33,2019-04-02T15:49:52Z,2019-04-02T15:50:00Z
UGB-PILOTS_Sensor200,WG,53.33,2019-04-02T15:49:52Z,2019-04-02T15:50:05Z
UGB-PILOTS_Sensor200,WG,53.33,2019-04-02T15:59:52Z,2019-04-02T16:00:00Z
UGB-PILOTS_Sensor200,WG,53.33,2019-04-02T15:59:52Z,2019-04-02T16:00:00Z
UGB-PILOTS_Sensor200,WG,27.27,2019-04-02T16:09:52Z,2019-04-02T16:10:00Z
UGB-PILOTS_Sensor200,WG,47.06,2019-04-02T16:19:52Z,2019-04-02T16:20:00Z
UGB-PILOTS_Sensor200,WG,47.06,2019-04-02T16:19:52Z,2019-04-02T16:20:06Z
UGB-PILOTS_Sensor200,WG,57.14,2019-04-02T16:29:52Z,2019-04-02T16:30:00Z
UGB-PILOTS_Sensor200,WG,57.14,2019-04-02T16:29:52Z,2019-04-02T16:30:01Z
UGB-PILOTS_Sensor200,WG,82.76,2019-04-02T16:39:53Z,2019-04-02T16:40:01Z
UGB-PILOTS_Sensor200,WG,82.76,2019-04-02T16:39:53Z,2019-04-02T16:40:01Z
UGB-PILOTS_Sensor200,WG,57.14,2019-04-02T16:49:53Z,2019-04-02T16:50:02Z
UGB-PILOTS_Sensor200,WG,57.14,2019-04-02T16:49:53Z,2019-04-02T16:50:02Z
UGB-PILOTS_Sensor200,WG,47.06,2019-04-02T16:59:54Z,2019-04-02T17:00:02Z
UGB-PILOTS_Sensor200,WG,47.06,2019-04-02T16:59:54Z,2019-04-02T17:00:03Z
UGB-PILOTS_Sensor200,WG,70.59,2019-04-02T17:09:55Z,2019-04-02T17:10:04Z
UGB-PILOTS_Sensor200,WG,70.59,2019-04-02T17:09:55Z,2019-04-02T17:10:04Z
UGB-PILOTS_Sensor200,WG,70.59,2019-04-02T17:19:56Z,2019-04-02T17:20:04Z
UGB-PILOTS_Sensor200,WG,70.59,2019-04-02T17:19:56Z,2019-04-02T17:20:05Z
UGB-PILOTS_Sensor200,WG,68.57,2019-04-02T17:29:58Z,2019-04-02T17:30:06Z
UGB-PILOTS_Sensor200,WG,68.57,2019-04-02T17:29:58Z,2019-04-02T17:30:06Z
UGB-PILOTS_Sensor200,WG,82.76,2019-04-02T17:40:00Z,2019-04-02T17:40:08Z
UGB-PILOTS_Sensor200,WG,64.86,2019-04-02T17:50:02Z,2019-04-02T17:50:10Z
UGB-PILOTS_Sensor200,WG,64.86,2019-04-02T17:50:02Z,2019-04-02T17:50:10Z
UGB-PILOTS_Sensor200,WG,66.67,2019-04-02T18:00:04Z,2019-04-02T18:00:13Z
UGB-PILOTS_Sensor200,WG,63.16,2019-04-02T18:10:07Z,2019-04-02T18:10:15Z
UGB-PILOTS_Sensor200,WG,63.16,2019-04-02T18:10:07Z,2019-04-02T18:10:15Z
UGB-PILOTS_Sensor200,WG,88.89,2019-04-02T18:20:11Z,2019-04-02T18:20:18Z
UGB-PILOTS_Sensor200,WG,88.89,2019-04-02T18:20:11Z,2019-04-02T18:20:19Z
UGB-PILOTS_Sensor200,WG,70.59,2019-04-02T18:30:15Z,2019-04-02T18:30:23Z
UGB-PILOTS_Sensor200,WG,70.59,2019-04-02T18:30:15Z,2019-04-02T18:30:24Z
UGB-PILOTS_Sensor200,WG,66.67,2019-04-02T18:40:20Z,2019-04-02T18:40:28Z
UGB-PILOTS_Sensor200,WG,66.67,2019-04-02T18:40:20Z,2019-04-02T18:40:28Z
UGB-PILOTS_Sensor200,WG,66.67,2019-04-02T18:50:26Z,2019-04-02T18:50:34Z
UGB-PILOTS_Sensor200,WG,63.16,2019-04-02T19:00:33Z,2019-04-02T19:00:41Z
UGB-PILOTS_Sensor200,WG,63.16,2019-04-02T19:00:33Z,2019-04-02T19:00:41Z
UGB-PILOTS_Sensor200,WG,55.81,2019-04-02T19:10:41Z,2019-04-02T19:10:48Z
UGB-PILOTS_Sensor200,WG,55.81,2019-04-02T19:10:41Z,2019-04-02T19:10:48Z
UGB-PILOTS_Sensor200,WG,68.57,2019-04-02T19:20:48Z,2019-04-02T19:20:56Z
UGB-PILOTS_Sensor200,WG,68.57,2019-04-02T19:20:48Z,2019-04-02T19:20:56Z
UGB-PILOTS_Sensor200,WG,72.73,2019-04-02T19:30:57Z,2019-04-02T19:31:04Z
UGB-PILOTS_Sensor200,WG,72.73,2019-04-02T19:30:57Z,2019-04-02T19:31:04Z
UGB-PILOTS_Sensor200,WG,22.43,2019-04-02T19:41:05Z,2019-04-02T19:41:13Z
UGB-PILOTS_Sensor200,WG,22.43,2019-04-02T19:41:05Z,2019-04-02T19:41:14Z
UGB-PILOTS_Sensor200,WG,72.73,2019-04-02T19:51:14Z,2019-04-02T19:51:22Z
UGB-PILOTS_Sensor200,WG,25.26,2019-04-02T20:01:23Z,2019-04-02T20:01:31Z
UGB-PILOTS_Sensor200,WG,25.26,2019-04-02T20:01:23Z,2019-04-02T20:01:36Z
UGB-PILOTS_Sensor200,WG,21.24,2019-04-02T20:11:33Z,2019-04-02T20:11:40Z
UGB-PILOTS_Sensor200,WG,21.24,2019-04-02T20:11:33Z,2019-04-02T20:11:41Z
UGB-PILOTS_Sensor200,WG,32.88,2019-04-02T20:21:42Z,2019-04-02T20:21:49Z
UGB-PILOTS_Sensor200,WG,32.88,2019-04-02T20:21:42Z,2019-04-02T20:21:50Z
UGB-PILOTS_Sensor200,WG,52.17,2019-04-02T20:31:52Z,2019-04-02T20:31:59Z
UGB-PILOTS_Sensor200,WG,52.17,2019-04-02T20:31:52Z,2019-04-02T20:31:59Z
UGB-PILOTS_Sensor200,WG,35.29,2019-04-02T20:42:02Z,2019-04-02T20:42:10Z
UGB-PILOTS_Sensor200,WG,35.29,2019-04-02T20:42:02Z,2019-04-02T20:42:15Z
UGB-PILOTS_Sensor200,WG,24.74,2019-04-02T20:52:11Z,2019-04-02T20:52:19Z
UGB-PILOTS_Sensor200,WG,24.74,2019-04-02T20:52:11Z,2019-04-02T20:52:19Z
UGB-PILOTS_Sensor200,WG,25,2019-04-02T21:02:21Z,2019-04-02T21:02:29Z
UGB-PILOTS_Sensor200,WG,25,2019-04-02T21:02:21Z,2019-04-02T21:02:29Z
UGB-PILOTS_Sensor200,WG,55.81,2019-04-02T21:22:41Z,2019-04-02T21:22:48Z
UGB-PILOTS_Sensor200,WG,55.81,2019-04-02T21:22:41Z,2019-04-02T21:22:53Z
UGB-PILOTS_Sensor200,WG,45.28,2019-04-02T21:43:00Z,2019-04-02T21:43:08Z
UGB-PILOTS_Sensor200,WG,45.28,2019-04-02T21:43:00Z,2019-04-02T21:43:08Z
UGB-PILOTS_Sensor200,WG,50,2019-04-02T21:53:09Z,2019-04-02T21:53:17Z
UGB-PILOTS_Sensor200,WG,50,2019-04-02T21:53:09Z,2019-04-02T21:53:17Z
UGB-PILOTS_Sensor200,WG,60,2019-04-02T22:03:19Z,2019-04-02T22:03:27Z
UGB-PILOTS_Sensor200,WG,60,2019-04-02T22:03:19Z,2019-04-02T22:03:27Z
UGB-PILOTS_Sensor200,WG,55.81,2019-04-02T22:13:29Z,2019-04-02T22:13:36Z
UGB-PILOTS_Sensor200,WG,55.81,2019-04-02T22:13:29Z,2019-04-02T22:13:36Z
UGB-PILOTS_Sensor200,WG,53.33,2019-04-02T22:23:38Z,2019-04-02T22:23:46Z
UGB-PILOTS_Sensor200,WG,53.33,2019-04-02T22:23:38Z,2019-04-02T22:23:46Z
UGB-PILOTS_Sensor200,WG,63.16,2019-04-02T22:33:48Z,2019-04-02T22:33:56Z
UGB-PILOTS_Sensor200,WG,63.16,2019-04-02T22:33:48Z,2019-04-02T22:33:57Z
UGB-PILOTS_Sensor200,WG,75,2019-04-02T22:43:58Z,2019-04-02T22:44:06Z
UGB-PILOTS_Sensor200,WG,75,2019-04-02T22:43:58Z,2019-04-02T22:44:06Z
UGB-PILOTS_Sensor200,WG,64.86,2019-04-02T22:54:08Z,2019-04-02T22:54:16Z
UGB-PILOTS_Sensor200,WG,64.86,2019-04-02T22:54:08Z,2019-04-02T22:54:21Z
UGB-PILOTS_Sensor200,WG,75,2019-04-02T23:04:19Z,2019-04-02T23:04:29Z
UGB-PILOTS_Sensor200,WG,75,2019-04-02T23:04:19Z,2019-04-02T23:04:29Z
UGB-PILOTS_Sensor200,WG,23.3,2019-04-02T23:14:29Z,2019-04-02T23:14:39Z
UGB-PILOTS_Sensor200,WG,23.3,2019-04-02T23:14:29Z,2019-04-02T23:14:39Z
UGB-PILOTS_Sensor200,WG,23.3,2019-04-02T23:24:39Z,2019-04-02T23:24:47Z
UGB-PILOTS_Sensor200,WG,23.3,2019-04-02T23:24:39Z,2019-04-02T23:24:47Z
UGB-PILOTS_Sensor200,WG,18.46,2019-04-02T23:34:49Z,2019-04-02T23:34:57Z
UGB-PILOTS_Sensor200,WG,18.46,2019-04-02T23:34:49Z,2019-04-02T23:34:57Z
UGB-PILOTS_Sensor200,WG,21.24,2019-04-02T23:45:00Z,2019-04-02T23:45:07Z
UGB-PILOTS_Sensor200,WG,21.24,2019-04-02T23:45:00Z,2019-04-02T23:45:07Z
UGB-PILOTS_Sensor200,WG,20.51,2019-04-02T23:55:10Z,2019-04-02T23:55:18Z
UGB-PILOTS_Sensor200,WG,20.51,2019-04-02T23:55:10Z,2019-04-02T23:55:18Z
UGB-PILOTS_Sensor200,WG,22.02,2019-04-03T00:05:20Z,2019-04-03T00:05:28Z
UGB-PILOTS_Sensor200,WG,22.02,2019-04-03T00:05:20Z,2019-04-03T00:05:28Z
UGB-PILOTS_Sensor200,WG,24.24,2019-04-03T00:15:31Z,2019-04-03T00:15:38Z
UGB-PILOTS_Sensor200,WG,24.24,2019-04-03T00:15:31Z,2019-04-03T00:15:38Z
UGB-PILOTS_Sensor200,WG,23.08,2019-04-03T00:25:41Z,2019-04-03T00:25:48Z
UGB-PILOTS_Sensor200,WG,23.08,2019-04-03T00:25:41Z,2019-04-03T00:25:49Z
UGB-PILOTS_Sensor200,WG,21.24,2019-04-03T00:35:51Z,2019-04-03T00:35:59Z
UGB-PILOTS_Sensor200,WG,21.24,2019-04-03T00:35:51Z,2019-04-03T00:35:59Z
UGB-PILOTS_Sensor200,WG,19.83,2019-04-03T00:46:01Z,2019-04-03T00:46:09Z
UGB-PILOTS_Sensor200,WG,19.83,2019-04-03T00:46:01Z,2019-04-03T00:46:09Z
UGB-PILOTS_Sensor200,WG,21.24,2019-04-03T00:56:11Z,2019-04-03T00:56:19Z
UGB-PILOTS_Sensor200,WG,21.24,2019-04-03T00:56:11Z,2019-04-03T00:56:19Z
UGB-PILOTS_Sensor200,WG,24,2019-04-03T01:06:22Z,2019-04-03T01:06:29Z
UGB-PILOTS_Sensor200,WG,24,2019-04-03T01:06:22Z,2019-04-03T01:06:29Z
UGB-PILOTS_Sensor200,WG,16.22,2019-04-03T01:16:32Z,2019-04-03T01:16:40Z
UGB-PILOTS_Sensor200,WG,16.22,2019-04-03T01:16:32Z,2019-04-03T01:16:40Z
UGB-PILOTS_Sensor200,WG,24,2019-04-03T01:26:42Z,2019-04-03T01:26:50Z
UGB-PILOTS_Sensor200,WG,24,2019-04-03T01:26:42Z,2019-04-03T01:26:50Z
UGB-PILOTS_Sensor200,WG,22.43,2019-04-03T01:36:53Z,2019-04-03T01:37:01Z
UGB-PILOTS_Sensor200,WG,22.43,2019-04-03T01:36:53Z,2019-04-03T01:37:01Z
UGB-PILOTS_Sensor200,WG,24.74,2019-04-03T01:47:03Z,2019-04-03T01:47:11Z
UGB-PILOTS_Sensor200,WG,24.74,2019-04-03T01:47:03Z,2019-04-03T01:47:11Z
UGB-PILOTS_Sensor200,WG,38.71,2019-04-03T01:57:14Z,2019-04-03T01:57:22Z
UGB-PILOTS_Sensor200,WG,28.24,2019-04-03T02:17:34Z,2019-04-03T02:17:41Z
UGB-PILOTS_Sensor200,WG,28.24,2019-04-03T02:17:34Z,2019-04-03T02:17:42Z
UGB-PILOTS_Sensor200,WG,28.92,2019-04-03T02:27:44Z,2019-04-03T02:27:52Z
UGB-PILOTS_Sensor200,WG,28.92,2019-04-03T02:27:44Z,2019-04-03T02:27:52Z
UGB-PILOTS_Sensor200,WG,24.49,2019-04-03T02:37:55Z,2019-04-03T02:38:02Z
UGB-PILOTS_Sensor200,WG,19.2,2019-04-03T02:48:05Z,2019-04-03T02:48:14Z
UGB-PILOTS_Sensor200,WG,19.2,2019-04-03T02:48:05Z,2019-04-03T02:48:14Z
UGB-PILOTS_Sensor200,WG,31.58,2019-04-03T02:58:16Z,2019-04-03T02:58:23Z
UGB-PILOTS_Sensor200,WG,25.26,2019-04-03T03:08:26Z,2019-04-03T03:08:34Z
UGB-PILOTS_Sensor200,WG,25.26,2019-04-03T03:08:26Z,2019-04-03T03:08:34Z
UGB-PILOTS_Sensor200,WG,22.02,2019-04-03T03:18:37Z,2019-04-03T03:18:44Z
UGB-PILOTS_Sensor200,WG,22.02,2019-04-03T03:18:37Z,2019-04-03T03:18:45Z
UGB-PILOTS_Sensor200,WG,22.43,2019-04-03T03:28:48Z,2019-04-03T03:28:55Z
UGB-PILOTS_Sensor200,WG,52.17,2019-04-03T03:38:59Z,2019-04-03T03:39:06Z
UGB-PILOTS_Sensor200,WG,52.17,2019-04-03T03:38:59Z,2019-04-03T03:39:07Z
UGB-PILOTS_Sensor200,WG,47.06,2019-04-03T03:49:09Z,2019-04-03T03:49:17Z
UGB-PILOTS_Sensor200,WG,47.06,2019-04-03T03:49:09Z,2019-04-03T03:49:17Z
UGB-PILOTS_Sensor200,WG,38.71,2019-04-03T03:59:20Z,2019-04-03T03:59:28Z
UGB-PILOTS_Sensor200,WG,38.71,2019-04-03T03:59:20Z,2019-04-03T03:59:28Z
UGB-PILOTS_Sensor200,WG,41.38,2019-04-03T04:09:31Z,2019-04-03T04:09:38Z
UGB-PILOTS_Sensor200,WG,41.38,2019-04-03T04:09:31Z,2019-04-03T04:09:39Z
UGB-PILOTS_Sensor200,WG,21.24,2019-04-03T04:19:42Z,2019-04-03T04:19:49Z
UGB-PILOTS_Sensor200,WG,21.24,2019-04-03T04:19:42Z,2019-04-03T04:19:50Z
UGB-PILOTS_Sensor200,WG,32,2019-04-03T04:29:53Z,2019-04-03T04:30:01Z
UGB-PILOTS_Sensor200,WG,32,2019-04-03T04:29:53Z,2019-04-03T04:30:01Z
UGB-PILOTS_Sensor200,WG,18.75,2019-04-03T04:40:04Z,2019-04-03T04:40:12Z
UGB-PILOTS_Sensor200,WG,20,2019-04-03T04:50:15Z,2019-04-03T04:50:23Z
UGB-PILOTS_Sensor200,WG,20,2019-04-03T04:50:15Z,2019-04-03T04:50:23Z
UGB-PILOTS_Sensor200,WG,20.17,2019-04-03T05:00:26Z,2019-04-03T05:00:34Z
UGB-PILOTS_Sensor200,WG,20.17,2019-04-03T05:00:26Z,2019-04-03T05:00:34Z
UGB-PILOTS_Sensor200,WG,17.02,2019-04-03T05:10:38Z,2019-04-03T05:10:45Z
UGB-PILOTS_Sensor200,WG,17.02,2019-04-03T05:10:38Z,2019-04-03T05:10:45Z
UGB-PILOTS_Sensor200,WG,20.17,2019-04-03T05:20:49Z,2019-04-03T05:20:56Z
UGB-PILOTS_Sensor200,WG,20.17,2019-04-03T05:20:49Z,2019-04-03T05:20:57Z
UGB-PILOTS_Sensor200,WG,16.44,2019-04-03T05:31:00Z,2019-04-03T05:31:08Z
UGB-PILOTS_Sensor200,WG,16.44,2019-04-03T05:31:00Z,2019-04-03T05:31:08Z
UGB-PILOTS_Sensor200,WG,36.36,2019-04-03T05:41:12Z,2019-04-03T05:41:19Z
UGB-PILOTS_Sensor200,WG,36.36,2019-04-03T05:41:12Z,2019-04-03T05:41:19Z
UGB-PILOTS_Sensor200,WG,40,2019-04-03T05:51:23Z,2019-04-03T05:51:30Z
UGB-PILOTS_Sensor200,WG,40,2019-04-03T05:51:23Z,2019-04-03T05:51:31Z
UGB-PILOTS_Sensor200,WG,16.22,2019-04-03T06:01:34Z,2019-04-03T06:01:42Z
UGB-PILOTS_Sensor200,WG,16.22,2019-04-03T06:01:34Z,2019-04-03T06:01:42Z
UGB-PILOTS_Sensor200,WG,22.64,2019-04-03T06:11:45Z,2019-04-03T06:11:53Z
UGB-PILOTS_Sensor200,WG,21.82,2019-04-03T06:21:57Z,2019-04-03T06:22:04Z
UGB-PILOTS_Sensor200,WG,21.82,2019-04-03T06:21:57Z,2019-04-03T06:22:04Z
UGB-PILOTS_Sensor200,WG,51.06,2019-04-03T06:32:08Z,2019-04-03T06:32:15Z
UGB-PILOTS_Sensor200,WG,51.06,2019-04-03T06:32:08Z,2019-04-03T06:32:15Z
UGB-PILOTS_Sensor200,WG,39.34,2019-04-03T06:42:19Z,2019-04-03T06:42:26Z
UGB-PILOTS_Sensor200,WG,39.34,2019-04-03T06:42:19Z,2019-04-03T06:42:26Z
UGB-PILOTS_Sensor200,WG,12.9,2019-04-03T06:52:30Z,2019-04-03T06:52:38Z
UGB-PILOTS_Sensor200,WG,12.9,2019-04-03T06:52:30Z,2019-04-03T06:52:38Z
UGB-PILOTS_Sensor200,WG,17.27,2019-04-03T07:02:41Z,2019-04-03T07:02:49Z
UGB-PILOTS_Sensor200,WG,17.27,2019-04-03T07:02:41Z,2019-04-03T07:02:49Z
UGB-PILOTS_Sensor200,WG,27.27,2019-04-03T07:12:52Z,2019-04-03T07:13:00Z
UGB-PILOTS_Sensor200,WG,27.27,2019-04-03T07:12:52Z,2019-04-03T07:13:00Z
UGB-PILOTS_Sensor200,WG,14.91,2019-04-03T07:23:03Z,2019-04-03T07:23:11Z
UGB-PILOTS_Sensor200,WG,14.91,2019-04-03T07:23:03Z,2019-04-03T07:23:11Z
UGB-PILOTS_Sensor200,WG,15.19,2019-04-03T07:33:14Z,2019-04-03T07:33:21Z
UGB-PILOTS_Sensor200,WG,15.19,2019-04-03T07:33:14Z,2019-04-03T07:33:21Z
UGB-PILOTS_Sensor200,WG,17.78,2019-04-03T07:43:24Z,2019-04-03T07:43:32Z
UGB-PILOTS_Sensor200,WG,17.78,2019-04-03T07:43:25Z,2019-04-03T07:43:32Z
UGB-PILOTS_Sensor200,WG,12.7,2019-04-03T07:53:35Z,2019-04-03T07:53:42Z
UGB-PILOTS_Sensor200,WG,12.7,2019-04-03T07:53:35Z,2019-04-03T07:53:43Z
UGB-PILOTS_Sensor200,WG,12.83,2019-04-03T08:03:45Z,2019-04-03T08:03:53Z
UGB-PILOTS_Sensor200,WG,12.83,2019-04-03T08:03:45Z,2019-04-03T08:03:53Z
UGB-PILOTS_Sensor200,WG,20.51,2019-04-03T08:13:55Z,2019-04-03T08:14:03Z
UGB-PILOTS_Sensor200,WG,20.51,2019-04-03T08:13:55Z,2019-04-03T08:14:03Z
UGB-PILOTS_Sensor200,WG,21.43,2019-04-03T08:24:05Z,2019-04-03T08:24:13Z
UGB-PILOTS_Sensor200,WG,21.43,2019-04-03T08:24:05Z,2019-04-03T08:24:13Z
UGB-PILOTS_Sensor200,WG,20.34,2019-04-03T08:34:14Z,2019-04-03T08:34:22Z
UGB-PILOTS_Sensor200,WG,20.34,2019-04-03T08:34:14Z,2019-04-03T08:34:22Z
UGB-PILOTS_Sensor200,WG,20.69,2019-04-03T08:44:23Z,2019-04-03T08:44:30Z
UGB-PILOTS_Sensor200,WG,19.35,2019-04-03T08:54:31Z,2019-04-03T08:54:38Z
UGB-PILOTS_Sensor200,WG,19.35,2019-04-03T08:54:31Z,2019-04-03T08:54:39Z
UGB-PILOTS_Sensor200,WG,29.27,2019-04-03T09:04:39Z,2019-04-03T09:04:47Z
UGB-PILOTS_Sensor200,WG,29.27,2019-04-03T09:04:39Z,2019-04-03T09:04:47Z
UGB-PILOTS_Sensor200,WG,26.09,2019-04-03T09:14:47Z,2019-04-03T09:14:54Z
UGB-PILOTS_Sensor200,WG,26.09,2019-04-03T09:14:47Z,2019-04-03T09:14:54Z
UGB-PILOTS_Sensor200,WG,20.34,2019-04-03T09:24:53Z,2019-04-03T09:25:01Z
UGB-PILOTS_Sensor200,WG,20.34,2019-04-03T09:24:53Z,2019-04-03T09:25:01Z
UGB-PILOTS_Sensor200,WG,38.71,2019-04-03T09:35:00Z,2019-04-03T09:35:07Z
UGB-PILOTS_Sensor200,WG,38.71,2019-04-03T09:35:00Z,2019-04-03T09:35:07Z
UGB-PILOTS_Sensor200,WG,42.11,2019-04-03T09:45:05Z,2019-04-03T09:45:14Z
UGB-PILOTS_Sensor200,WG,42.11,2019-04-03T09:45:05Z,2019-04-03T09:45:14Z
UGB-PILOTS_Sensor200,WG,57.14,2019-04-03T09:55:11Z,2019-04-03T09:55:18Z
UGB-PILOTS_Sensor200,WG,57.14,2019-04-03T09:55:11Z,2019-04-03T09:55:19Z
UGB-PILOTS_Sensor200,WG,35.29,2019-04-03T10:05:16Z,2019-04-03T10:05:25Z
UGB-PILOTS_Sensor200,WG,23.76,2019-04-03T10:15:21Z,2019-04-03T10:15:29Z
UGB-PILOTS_Sensor200,WG,23.76,2019-04-03T10:15:21Z,2019-04-03T10:15:29Z
UGB-PILOTS_Sensor200,WG,22.86,2019-04-03T10:25:25Z,2019-04-03T10:25:33Z
UGB-PILOTS_Sensor200,WG,22.86,2019-04-03T10:25:25Z,2019-04-03T10:25:33Z
UGB-PILOTS_Sensor200,WG,26.09,2019-04-03T10:35:30Z,2019-04-03T10:35:38Z
UGB-PILOTS_Sensor200,WG,26.09,2019-04-03T10:35:30Z,2019-04-03T10:35:38Z
UGB-PILOTS_Sensor200,WG,28.24,2019-04-03T10:45:33Z,2019-04-03T10:45:41Z
UGB-PILOTS_Sensor200,WG,28.24,2019-04-03T10:45:33Z,2019-04-03T10:45:41Z
UGB-PILOTS_Sensor200,WG,15.79,2019-04-03T10:55:35Z,2019-04-03T10:55:44Z
UGB-PILOTS_Sensor200,WG,15.79,2019-04-03T10:55:35Z,2019-04-03T10:55:49Z
UGB-PILOTS_Sensor200,WG,47.06,2019-04-03T11:05:37Z,2019-04-03T11:05:45Z
UGB-PILOTS_Sensor200,WG,47.06,2019-04-03T11:05:37Z,2019-04-03T11:05:55Z
UGB-PILOTS_Sensor200,WG,28.92,2019-04-03T11:15:39Z,2019-04-03T11:15:47Z
UGB-PILOTS_Sensor200,WG,28.92,2019-04-03T11:15:39Z,2019-04-03T11:15:47Z
UGB-PILOTS_Sensor200,WG,19.83,2019-04-03T11:25:40Z,2019-04-03T11:25:48Z
UGB-PILOTS_Sensor200,WG,19.83,2019-04-03T11:25:40Z,2019-04-03T11:25:48Z
UGB-PILOTS_Sensor200,WG,20.17,2019-04-03T11:35:40Z,2019-04-03T11:35:48Z
UGB-PILOTS_Sensor200,WG,20.17,2019-04-03T11:35:44Z,2019-04-03T11:35:52Z
UGB-PILOTS_Sensor200,WG,17.39,2019-04-03T11:45:41Z,2019-04-03T11:45:48Z
UGB-PILOTS_Sensor200,WG,17.39,2019-04-03T11:45:41Z,2019-04-03T11:45:49Z
UGB-PILOTS_Sensor200,WG,30.38,2019-04-03T11:55:41Z,2019-04-03T11:55:48Z
UGB-PILOTS_Sensor200,WG,24,2019-04-03T12:05:40Z,2019-04-03T12:05:48Z
UGB-PILOTS_Sensor200,WG,24,2019-04-03T12:05:41Z,2019-04-03T12:05:53Z
UGB-PILOTS_Sensor200,WG,27.91,2019-04-03T12:25:39Z,2019-04-03T12:25:47Z
UGB-PILOTS_Sensor200,WG,27.91,2019-04-03T12:25:39Z,2019-04-03T12:25:48Z
UGB-PILOTS_Sensor200,WG,26.97,2019-04-03T12:35:38Z,2019-04-03T12:35:46Z
UGB-PILOTS_Sensor200,WG,39.34,2019-04-03T12:45:36Z,2019-04-03T12:45:45Z
UGB-PILOTS_Sensor200,WG,41.38,2019-04-03T13:05:32Z,2019-04-03T13:05:40Z
UGB-PILOTS_Sensor200,WG,41.38,2019-04-03T13:05:32Z,2019-04-03T13:05:41Z
UGB-PILOTS_Sensor200,WG,29.63,2019-04-03T13:15:31Z,2019-04-03T13:15:39Z
UGB-PILOTS_Sensor200,WG,63.16,2019-04-03T13:25:29Z,2019-04-03T13:25:37Z
UGB-PILOTS_Sensor200,WG,63.16,2019-04-03T13:25:28Z,2019-04-03T13:25:38Z
UGB-PILOTS_Sensor200,WG,23.53,2019-04-03T13:35:26Z,2019-04-03T13:35:35Z
UGB-PILOTS_Sensor200,WG,23.53,2019-04-03T13:35:26Z,2019-04-03T13:35:40Z
UGB-PILOTS_Sensor200,WG,23.08,2019-04-03T13:45:24Z,2019-04-03T13:45:33Z
UGB-PILOTS_Sensor200,WG,23.08,2019-04-03T13:45:24Z,2019-04-03T13:45:33Z
UGB-PILOTS_Sensor200,WG,28.24,2019-04-03T13:55:22Z,2019-04-03T13:55:31Z
UGB-PILOTS_Sensor200,WG,28.24,2019-04-03T13:55:22Z,2019-04-03T13:55:31Z
UGB-PILOTS_Sensor200,WG,44.44,2019-04-03T14:05:20Z,2019-04-03T14:05:28Z
UGB-PILOTS_Sensor200,WG,44.44,2019-04-03T14:05:20Z,2019-04-03T14:05:28Z
UGB-PILOTS_Sensor200,WG,51.06,2019-04-03T14:15:19Z,2019-04-03T14:15:26Z
UGB-PILOTS_Sensor200,WG,53.33,2019-04-03T14:25:17Z,2019-04-03T14:25:25Z
UGB-PILOTS_Sensor200,WG,53.33,2019-04-03T14:25:17Z,2019-04-03T14:25:25Z
UGB-PILOTS_Sensor200,WG,48,2019-04-03T14:35:15Z,2019-04-03T14:35:24Z
UGB-PILOTS_Sensor200,WG,40,2019-04-03T14:45:14Z,2019-04-03T14:45:22Z
UGB-PILOTS_Sensor200,WG,40,2019-04-03T14:45:14Z,2019-04-03T14:45:23Z
UGB-PILOTS_Sensor200,WG,60,2019-04-03T15:05:13Z,2019-04-03T15:05:22Z
UGB-PILOTS_Sensor200,WG,60,2019-04-03T15:05:13Z,2019-04-03T15:05:22Z
UGB-PILOTS_Sensor200,WG,68.57,2019-04-03T15:15:13Z,2019-04-03T15:15:22Z
UGB-PILOTS_Sensor200,WG,68.57,2019-04-03T15:15:13Z,2019-04-03T15:15:22Z
UGB-PILOTS_Sensor200,WG,88.89,2019-04-03T15:25:14Z,2019-04-03T15:25:22Z
UGB-PILOTS_Sensor200,WG,88.89,2019-04-03T15:25:14Z,2019-04-03T15:25:22Z
UGB-PILOTS_Sensor200,WG,104.35,2019-04-03T15:35:14Z,2019-04-03T15:35:21Z
UGB-PILOTS_Sensor200,WG,104.35,2019-04-03T15:35:14Z,2019-04-03T15:35:22Z
UGB-PILOTS_Sensor200,WG,88.89,2019-04-03T15:45:14Z,2019-04-03T15:45:22Z
UGB-PILOTS_Sensor200,WG,88.89,2019-04-03T15:45:14Z,2019-04-03T15:45:22Z
UGB-PILOTS_Sensor200,WG,61.54,2019-04-03T15:55:15Z,2019-04-03T15:55:23Z
